datetime,casual,registered,count
2011-04-12 6:00,4.0,79.0,91.0
2011-05-19 23:00,10.0,62.0,62.0
2011-08-02 10:00,42.0,94.0,139.0
2011-10-09 3:00,6.0,18.0,26.0
2011-06-06 23:00,19.0,65.0,78.0
2012-06-01 14:00,54.0,140.0,207.0
2012-03-07 16:00,40.0,285.0,335.0
2011-06-10 9:00,37.0,194.0,248.0
2011-12-11 16:00,27.0,178.0,278.0
2011-02-04 17:00,8.0,150.0,171.0
2012-08-13 3:00,1.0,4.0,6.0
2012-08-06 17:00,106.0,640.0,728.0
2012-09-14 13:00,79.0,234.0,340.0
2012-07-11 20:00,50.0,317.0,377.0
2012-11-13 22:00,7.0,115.0,132.0
2012-09-19 15:00,70.0,251.0,305.0
2012-01-16 18:00,11.0,133.0,131.0
2011-09-02 8:00,33.0,541.0,438.0
2011-03-18 7:00,14.0,128.0,131.0
2011-08-09 14:00,46.0,119.0,158.0
2012-12-09 19:00,7.0,114.0,134.0
2012-01-08 7:00,3.0,22.0,38.0
2011-04-12 1:00,5.0,9.0,15.0
2011-10-08 13:00,197.0,220.0,403.0
2011-07-11 2:00,3.0,5.0,10.0
2012-08-10 2:00,3.0,13.0,19.0
2012-04-06 8:00,18.0,565.0,569.0
2011-05-08 0:00,29.0,78.0,109.0
2012-04-17 4:00,3.0,7.0,8.0
2012-03-14 14:00,62.0,198.0,246.0
2012-06-14 14:00,62.0,209.0,274.0
2012-11-15 16:00,27.0,308.0,357.0
2011-07-19 7:00,22.0,281.0,315.0
2012-10-17 13:00,53.0,237.0,283.0
2012-04-12 6:00,3.0,114.0,111.0
2011-01-04 17:00,8.0,181.0,158.0
2011-06-18 6:00,6.0,15.0,18.0
2011-10-11 9:00,35.0,209.0,233.0
2012-01-01 8:00,6.0,48.0,58.0
2012-10-10 23:00,9.0,110.0,109.0
2011-11-01 12:00,31.0,159.0,191.0
2012-10-13 17:00,146.0,374.0,591.0
2012-12-10 21:00,8.0,155.0,164.0
2011-09-09 16:00,67.0,254.0,305.0
2011-09-01 7:00,18.0,291.0,300.0
2011-09-01 17:00,61.0,466.0,578.0
2012-05-12 18:00,210.0,374.0,537.0
2012-07-14 4:00,2.0,10.0,10.0
2012-07-06 14:00,83.0,202.0,277.0
2012-06-08 9:00,52.0,302.0,377.0
2012-12-15 17:00,79.0,315.0,452.0
2012-03-16 22:00,8.0,95.0,91.0
2011-02-10 6:00,0.0,27.0,28.0
2012-04-07 12:00,237.0,265.0,449.0
2012-10-16 2:00,2.0,5.0,8.0
2011-04-15 5:00,1.0,6.0,8.0
2012-11-07 2:00,1.0,4.0,5.0
2012-06-11 21:00,43.0,208.0,244.0
2011-10-05 21:00,15.0,153.0,169.0
2011-10-10 6:00,3.0,17.0,22.0
2011-07-15 11:00,63.0,144.0,208.0
2011-02-15 21:00,2.0,56.0,57.0
2011-08-02 14:00,48.0,126.0,167.0
2011-09-08 20:00,8.0,104.0,120.0
2011-07-02 3:00,9.0,18.0,24.0
2011-08-07 17:00,85.0,129.0,250.0
2012-04-05 12:00,35.0,190.0,261.0
2012-04-05 7:00,9.0,314.0,348.0
2012-12-02 1:00,7.0,73.0,75.0
2011-06-08 18:00,51.0,361.0,434.0
2011-09-11 17:00,167.0,259.0,424.0
2011-02-09 21:00,1.0,47.0,53.0
2012-12-08 4:00,1.0,8.0,10.0
2012-04-04 19:00,67.0,429.0,512.0
2012-07-11 22:00,34.0,183.0,214.0
2012-05-11 14:00,103.0,235.0,324.0
2011-01-17 1:00,1.0,18.0,19.0
2011-10-10 12:00,188.0,223.0,353.0
2012-02-08 3:00,0.0,3.0,3.0
2012-07-12 6:00,8.0,167.0,172.0
2011-08-03 17:00,34.0,340.0,379.0
2011-04-13 1:00,1.0,4.0,5.0
2012-05-11 18:00,114.0,668.0,736.0
2011-11-10 17:00,13.0,254.0,298.0
2011-03-18 0:00,7.0,17.0,27.0
2012-05-17 23:00,24.0,113.0,142.0
2012-07-01 10:00,118.0,236.0,374.0
2011-08-05 19:00,63.0,279.0,362.0
2011-01-09 21:00,0.0,23.0,25.0
2011-12-08 21:00,6.0,140.0,133.0
2011-06-14 4:00,1.0,5.0,5.0
2012-02-16 21:00,6.0,150.0,150.0
2011-07-18 18:00,62.0,395.0,491.0
2011-08-03 22:00,14.0,71.0,82.0
2012-07-17 2:00,2.0,6.0,9.0
2012-08-15 15:00,65.0,231.0,293.0
2012-08-11 7:00,13.0,76.0,102.0
2011-08-14 9:00,22.0,66.0,82.0
2012-03-12 0:00,5.0,19.0,28.0
2012-07-12 12:00,64.0,236.0,300.0
2012-01-07 23:00,13.0,81.0,84.0
2011-01-01 4:00,1.0,2.0,2.0
2011-05-12 7:00,13.0,262.0,271.0
2012-11-04 6:00,3.0,20.0,17.0
2011-06-16 7:00,11.0,198.0,201.0
2012-06-07 5:00,1.0,34.0,37.0
2012-04-06 3:00,1.0,4.0,4.0
2012-08-13 10:00,59.0,144.0,208.0
2012-05-02 7:00,13.0,332.0,296.0
2012-11-16 23:00,11.0,124.0,120.0
2011-04-16 23:00,18.0,47.0,56.0
2011-06-10 11:00,56.0,137.0,203.0
2012-08-14 12:00,65.0,224.0,289.0
2012-02-14 13:00,13.0,160.0,162.0
2011-05-05 19:00,45.0,295.0,355.0
2012-09-06 19:00,61.0,437.0,498.0
2011-03-07 16:00,16.0,86.0,99.0
2011-04-17 17:00,120.0,177.0,294.0
2012-04-17 13:00,74.0,207.0,277.0
2011-02-03 19:00,3.0,100.0,111.0
2012-02-10 14:00,16.0,152.0,166.0
2011-06-10 13:00,59.0,155.0,220.0
2011-05-10 11:00,34.0,121.0,157.0
2012-05-19 13:00,241.0,324.0,627.0
2012-05-02 0:00,10.0,44.0,55.0
2012-10-06 16:00,241.0,398.0,587.0
2012-04-14 0:00,18.0,69.0,103.0
2012-12-04 14:00,41.0,197.0,258.0
2012-09-08 8:00,30.0,158.0,175.0
2012-12-13 19:00,13.0,330.0,354.0
2011-05-16 3:00,2.0,3.0,5.0
2011-03-06 19:00,1.0,14.0,16.0
2012-04-14 4:00,2.0,5.0,7.0
2011-08-19 1:00,3.0,12.0,16.0
2012-05-12 13:00,238.0,324.0,624.0
2011-01-19 11:00,4.0,39.0,47.0
2012-01-02 23:00,3.0,45.0,44.0
2011-01-02 13:00,34.0,55.0,86.0
2011-08-14 2:00,9.0,38.0,40.0
2011-02-15 15:00,9.0,63.0,81.0
2011-05-03 1:00,4.0,10.0,14.0
2011-06-07 12:00,44.0,141.0,190.0
2011-11-07 1:00,2.0,8.0,11.0
2011-11-11 19:00,15.0,167.0,183.0
2011-02-09 16:00,5.0,74.0,73.0
2012-04-02 8:00,23.0,626.0,624.0
2012-03-06 13:00,15.0,154.0,143.0
2011-11-16 5:00,1.0,12.0,12.0
2012-11-03 5:00,2.0,10.0,11.0
2011-09-11 9:00,83.0,123.0,195.0
2012-02-12 22:00,1.0,51.0,52.0
2011-08-05 10:00,49.0,116.0,167.0
2011-03-01 7:00,3.0,103.0,109.0
2011-02-16 22:00,5.0,51.0,55.0
2012-09-02 6:00,6.0,18.0,26.0
2011-01-02 15:00,9.0,26.0,28.0
2011-08-03 2:00,4.0,7.0,9.0
2011-06-01 12:00,26.0,125.0,162.0
2012-09-16 13:00,250.0,352.0,654.0
2012-05-16 9:00,30.0,263.0,299.0
2012-11-17 18:00,74.0,286.0,355.0
2012-02-08 15:00,4.0,87.0,76.0
2011-11-07 12:00,24.0,145.0,176.0
2012-02-01 23:00,6.0,74.0,83.0
2011-08-08 16:00,59.0,212.0,277.0
2011-07-14 23:00,21.0,84.0,87.0
2011-01-19 5:00,-0.0,4.0,5.0
2011-12-17 18:00,11.0,140.0,145.0
2011-03-16 15:00,16.0,71.0,80.0
2011-06-09 2:00,1.0,7.0,8.0
2012-03-05 16:00,15.0,159.0,175.0
2012-09-03 21:00,54.0,165.0,211.0
2011-11-02 16:00,31.0,239.0,268.0
2011-01-08 19:00,2.0,47.0,46.0
2012-10-13 21:00,38.0,201.0,258.0
2011-06-14 14:00,44.0,131.0,174.0
2012-08-04 14:00,245.0,280.0,475.0
2012-07-11 10:00,53.0,156.0,204.0
2012-03-07 18:00,35.0,553.0,646.0
2011-07-11 16:00,42.0,200.0,252.0
2012-01-04 21:00,2.0,88.0,95.0
2011-08-18 16:00,49.0,232.0,297.0
2012-05-08 10:00,37.0,122.0,187.0
2011-10-05 4:00,1.0,4.0,6.0
2011-08-07 0:00,21.0,87.0,102.0
2012-02-06 4:00,0.0,3.0,3.0
2012-03-09 12:00,24.0,177.0,203.0
2011-02-18 18:00,52.0,253.0,403.0
2012-03-03 21:00,40.0,164.0,195.0
2012-02-13 13:00,15.0,143.0,151.0
2012-02-12 17:00,11.0,127.0,127.0
2012-11-03 23:00,20.0,128.0,126.0
2012-07-03 22:00,24.0,152.0,183.0
2011-01-15 12:00,10.0,63.0,71.0
2011-04-18 12:00,41.0,99.0,150.0
2012-05-11 21:00,64.0,238.0,289.0
2012-12-06 1:00,1.0,15.0,12.0
2012-08-01 4:00,0.0,6.0,7.0
2011-02-19 0:00,14.0,32.0,53.0
2012-05-05 15:00,130.0,177.0,272.0
2011-08-11 2:00,3.0,8.0,11.0
2012-08-01 12:00,66.0,225.0,300.0
2011-12-14 2:00,1.0,5.0,5.0
2011-08-14 16:00,140.0,234.0,357.0
2011-04-06 3:00,1.0,2.0,3.0
2012-09-15 14:00,281.0,324.0,580.0
2012-08-01 6:00,6.0,144.0,139.0
2011-05-03 16:00,46.0,244.0,307.0
2011-01-17 17:00,6.0,59.0,64.0
2012-11-16 9:00,25.0,296.0,331.0
2011-10-01 12:00,78.0,186.0,224.0
2012-05-07 3:00,1.0,4.0,6.0
2011-02-10 16:00,4.0,75.0,73.0
2011-08-06 17:00,89.0,144.0,273.0
2012-10-03 2:00,1.0,8.0,8.0
2011-11-12 18:00,58.0,181.0,255.0
2012-05-03 20:00,53.0,296.0,375.0
2012-06-03 6:00,5.0,23.0,21.0
2012-11-11 1:00,10.0,72.0,88.0
2012-06-19 14:00,60.0,199.0,268.0
2011-02-05 0:00,3.0,21.0,23.0
2012-06-19 8:00,27.0,755.0,678.0
2012-04-01 20:00,62.0,169.0,233.0
2012-10-09 1:00,1.0,11.0,14.0
2012-01-16 5:00,0.0,5.0,5.0
2012-07-09 13:00,65.0,199.0,277.0
2012-05-01 9:00,16.0,235.0,263.0
2012-01-15 23:00,2.0,44.0,50.0
2011-05-07 18:00,122.0,215.0,339.0
