id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id2337570,1,2016-06-25 3:28,2016-06-25 3:34,1,-73.97341156,40.75036621,-73.98899078,40.75756073,N,344
id0358884,2,2016-02-06 15:48,2016-02-06 15:54,1,-73.9692688,40.78546143,-73.96164703,40.78034973,N,313
id1363124,2,2016-05-26 13:21,2016-05-26 13:26,1,-73.99125671,40.73232651,-74.00006866,40.73049164,N,317
id2950657,2,2016-01-14 15:01,2016-01-14 15:06,1,-74.0087738,40.71121979,-74.00991821,40.72005844,N,304
id3602201,2,2016-03-27 15:50,2016-03-27 15:55,1,-73.9966507,40.7446785,-73.97934723,40.75637054,N,322
id2529595,1,2016-02-04 9:39,2016-02-04 9:44,1,-73.94731903,40.77582932,-73.95463562,40.76530075,Y,316
id3801944,2,2016-05-01 8:53,2016-05-01 8:59,6,-73.98876953,40.77447891,-73.98401642,40.76808929,N,313
id1883192,1,2016-06-28 20:40,2016-06-28 20:45,1,-73.95520782,40.78594971,-73.9622345,40.77482986,N,309
id0135582,2,2016-05-02 21:29,2016-05-02 21:35,2,-73.95953369,40.76300049,-73.97032928,40.75267029,N,316
id3181723,1,2016-02-26 19:41,2016-02-26 19:46,1,-73.99073792,40.75083923,-73.98765564,40.74139023,N,335
id1053837,2,2016-04-25 7:04,2016-04-25 7:09,5,-73.97879028,40.74491119,-73.9731369,40.75934982,N,324
id0163406,1,2016-03-23 21:01,2016-03-23 21:07,2,-73.98486328,40.73926163,-73.99299622,40.73009109,N,322
id2421941,1,2016-04-23 0:55,2016-04-23 1:01,2,-74.00993347,40.71511078,-74.01463318,40.71005249,N,334
id3494729,1,2016-01-10 19:05,2016-01-10 19:11,1,-73.9777832,40.74887466,-73.98214722,40.73867416,N,339
id1599683,1,2016-03-27 0:47,2016-03-27 0:52,1,-73.97902679,40.74114227,-73.9773407,40.75004959,N,308
id3352905,1,2016-01-03 10:35,2016-01-03 10:41,1,-73.95361328,40.76708603,-73.96624756,40.76472855,N,342
id3956374,1,2016-02-08 22:21,2016-02-08 22:26,1,-74.00656128,40.74460602,-73.98994446,40.76190948,N,303
id0422641,1,2016-06-08 21:40,2016-06-08 21:45,1,-73.98379517,40.76555634,-73.98388672,40.77471542,N,334
id0557315,2,2016-01-25 4:26,2016-01-25 4:32,1,-73.98081207,40.74185944,-73.98990631,40.75173187,N,318
id0423397,1,2016-06-18 12:09,2016-06-18 12:14,1,-73.98339081,40.76582718,-73.98900604,40.77783203,N,340
id0519715,2,2016-05-10 12:48,2016-05-10 12:54,2,-73.97790527,40.77359009,-73.97576141,40.78659439,N,346
id3633379,2,2016-02-09 19:22,2016-02-09 19:27,4,-73.98323822,40.74980545,-73.98904419,40.73888397,N,331
id2958024,1,2016-02-23 17:47,2016-02-23 17:52,1,-74.00422668,40.74253845,-73.99518585,40.74974823,N,309
id0747057,1,2016-04-16 0:44,2016-04-16 0:49,1,-73.98036957,40.76568985,-73.97771454,40.77895737,N,323
id0209596,1,2016-01-09 3:49,2016-01-09 3:54,1,-73.98239136,40.73138428,-73.98682404,40.71094894,N,321
id1079249,2,2016-06-13 11:18,2016-06-13 11:24,1,-73.94470978,40.77507019,-73.95751953,40.78261185,N,348
id1385130,2,2016-05-03 4:42,2016-05-03 4:47,1,-73.98400879,40.72539139,-73.97856903,40.74182129,N,349
id2491525,1,2016-03-27 18:53,2016-03-27 18:59,2,-73.97503662,40.75292587,-73.96504211,40.75533676,N,339
id1131738,2,2016-05-04 19:56,2016-05-04 20:02,1,-73.9796524,40.75909042,-73.97000885,40.75809097,N,326
id2329988,1,2016-06-03 6:59,2016-06-03 7:04,1,-73.99073792,40.75640488,-73.98068237,40.7598114,N,306
id2193052,2,2016-05-14 22:51,2016-05-14 22:57,1,-73.98822784,40.74819946,-73.9834137,40.74443817,N,313
id1906114,1,2016-03-23 19:26,2016-03-23 19:32,1,-73.97920227,40.75052261,-73.9887085,40.73668671,N,345
id2449963,1,2016-02-27 14:10,2016-02-27 14:15,3,-73.98762512,40.75004959,-73.9850235,40.76105881,N,322
id1806727,2,2016-03-31 21:26,2016-03-31 21:31,1,-73.97695923,40.74272919,-73.98809052,40.73205185,N,326
id0551500,1,2016-05-23 9:54,2016-05-23 9:59,1,-73.95379639,40.77919388,-73.93799591,40.80081558,N,324
id2557827,1,2016-06-03 17:22,2016-06-03 17:27,1,-73.97076416,40.78827286,-73.98286438,40.77993393,N,307
id0066117,2,2016-01-27 8:33,2016-01-27 8:38,6,-73.97640228,40.74399948,-73.97975159,40.73942947,N,307
id0176271,2,2016-03-28 9:05,2016-03-28 9:10,1,-73.95959473,40.77649689,-73.95818329,40.78329086,N,325
id3861949,1,2016-04-22 6:25,2016-04-22 6:30,1,-73.97382355,40.74341583,-73.98828888,40.7240715,N,317
id0180335,1,2016-05-22 17:25,2016-05-22 17:30,3,-73.97612,40.74040985,-73.97575378,40.74954987,N,327
id3356773,2,2016-01-12 23:34,2016-01-12 23:40,5,-73.99816132,40.74038315,-73.99445343,40.75081253,N,333
id1286024,2,2016-04-17 8:59,2016-04-17 9:04,6,-73.97985077,40.74934387,-73.97510529,40.76139832,N,304
id3628956,2,2016-04-18 17:14,2016-04-18 17:20,1,-73.99230194,40.73786926,-74.0068512,40.74163055,N,317
id2934954,2,2016-05-07 13:07,2016-05-07 13:12,1,-73.98536682,40.74163055,-73.9773941,40.74541092,N,314
id2784123,2,2016-05-24 9:58,2016-05-24 10:04,1,-73.99630737,40.72518921,-74.00566101,40.72698975,N,340
id3175198,2,2016-04-23 11:59,2016-04-23 12:05,3,-73.95378113,40.80662537,-73.96734619,40.80028534,N,349
id3994029,2,2016-06-25 20:28,2016-06-25 20:34,1,-74.00621796,40.71773148,-74.00510406,40.73710632,N,346
id0334201,2,2016-04-28 23:11,2016-04-28 23:16,1,-73.98914337,40.7265892,-74.00121307,40.73089981,N,312
id0983801,1,2016-03-06 21:45,2016-03-06 21:50,1,-73.96593475,40.76545334,-73.9814682,40.76874924,N,332
id0900049,1,2016-03-19 17:15,2016-03-19 17:20,1,-73.98550415,40.74707031,-73.97836304,40.73674011,N,320
id0258302,1,2016-04-27 17:56,2016-04-27 18:01,1,-74.00559998,40.75103378,-73.99492645,40.75011063,N,300
id3744740,1,2016-05-07 6:15,2016-05-07 6:21,1,-73.98564911,40.76266098,-73.998703,40.75007248,N,324
id2592525,2,2016-03-26 22:36,2016-03-26 22:42,1,-73.96573639,40.75460052,-73.96070099,40.7674408,N,336
id2390278,1,2016-02-07 1:26,2016-02-07 1:32,1,-73.99747467,40.72158051,-74.00226593,40.72953033,N,328
id3479314,1,2016-04-27 14:52,2016-04-27 14:57,4,-73.98947906,40.7577858,-74.00107574,40.75727463,Y,311
id3571253,1,2016-02-01 16:19,2016-02-01 16:25,1,-73.95428467,40.77316284,-73.94722748,40.77567673,N,312
id2322860,1,2016-02-29 5:47,2016-02-29 5:52,1,-73.96971893,40.75343704,-73.9536438,40.77701569,N,308
id3666420,1,2016-05-15 15:52,2016-05-15 15:58,1,-73.98809814,40.71872711,-73.98674774,40.73306274,N,344
id0390269,2,2016-06-26 23:35,2016-06-26 23:41,1,-73.99543762,40.74013901,-73.98564148,40.73534012,N,323
id0743345,2,2016-03-19 19:50,2016-03-19 19:55,2,-73.96749115,40.76000595,-73.95080566,40.78252792,N,322
id1281437,2,2016-05-24 23:49,2016-05-24 23:54,1,-73.98313141,40.72115326,-73.98336029,40.73174286,N,319
id1039080,2,2016-04-02 20:23,2016-04-02 20:28,1,-73.95785522,40.76111221,-73.97505188,40.7528801,N,333
id2851667,2,2016-03-19 8:28,2016-03-19 8:33,1,-73.99176025,40.75460052,-73.99502563,40.74493027,N,342
id2112549,2,2016-06-03 23:52,2016-06-03 23:57,1,-73.9835968,40.74443054,-73.97064209,40.74895096,N,339
id3492896,1,2016-04-17 10:32,2016-04-17 10:37,2,-73.98947906,40.75636292,-73.99143982,40.75055313,N,306
id2910500,1,2016-03-29 13:46,2016-03-29 13:52,1,-73.98612976,40.75180054,-73.97834778,40.76176834,N,348
id3575724,1,2016-06-21 11:52,2016-06-21 11:57,1,-73.97173309,40.79450989,-73.96205139,40.80529022,N,325
id3382278,2,2016-02-04 8:52,2016-02-04 8:57,1,-73.97942352,40.74650955,-73.99183655,40.74085999,N,339
id2661377,2,2016-06-14 0:24,2016-06-14 0:30,1,-73.97170258,40.78203964,-73.98238373,40.7640419,N,347
id2931668,1,2016-03-14 14:41,2016-03-14 14:47,2,-73.98884583,40.75050735,-73.98930359,40.74223328,N,342
id1794461,2,2016-01-19 7:45,2016-01-19 7:51,5,-73.99140167,40.77031708,-74.00232697,40.76083755,N,312
id2068711,1,2016-02-01 5:03,2016-02-01 5:08,1,-73.99040222,40.71894073,-73.95662689,40.71128845,N,347
id0419396,1,2016-02-04 18:50,2016-02-04 18:55,1,-73.98431396,40.7425499,-73.99112701,40.74882126,N,315
id1325488,1,2016-05-25 18:28,2016-05-25 18:33,1,-73.96283722,40.76959229,-73.9679718,40.76234436,N,306
id3819653,1,2016-01-03 2:12,2016-01-03 2:17,2,-73.99306488,40.7227478,-73.98698425,40.73389435,N,301
id2679667,2,2016-06-04 21:28,2016-06-04 21:33,1,-73.96250153,40.75883102,-73.95034027,40.77534103,N,315
id0529582,1,2016-06-23 1:54,2016-06-23 1:59,1,-74.0059433,40.73572922,-73.99969482,40.72345352,N,317
id3237918,1,2016-04-29 12:35,2016-04-29 12:40,2,-73.96352386,40.76565552,-73.96538544,40.77186966,N,324
id0255460,1,2016-01-28 21:17,2016-01-28 21:22,2,-73.98464203,40.74282455,-73.99371338,40.73203278,N,337
id3514928,1,2016-06-14 3:46,2016-06-14 3:52,1,-73.99385834,40.72011185,-73.96138,40.71435928,N,341
id3423268,2,2016-04-06 20:30,2016-04-06 20:35,1,-73.95523071,40.7887001,-73.95426941,40.77560043,N,335
id1740886,1,2016-01-11 18:32,2016-01-11 18:38,1,-74.00712585,40.7036972,-74.01470947,40.71567154,N,315
id1349840,1,2016-01-10 19:08,2016-01-10 19:13,1,-73.94277191,40.79426575,-73.94213867,40.80968857,N,342
id2360412,2,2016-03-11 6:15,2016-03-11 6:20,1,-73.96414948,40.76750946,-73.98216248,40.77317047,N,339
id2280945,1,2016-04-08 17:47,2016-04-08 17:52,1,-73.97229004,40.79488373,-73.97477722,40.79044342,N,348
id3263161,1,2016-03-09 11:01,2016-03-09 11:07,1,-73.97870636,40.73675156,-73.98002625,40.74313736,N,306
id2933871,2,2016-03-21 7:16,2016-03-21 7:22,1,-73.98804474,40.73204803,-73.97175598,40.75421143,N,330
id3703099,1,2016-01-27 19:49,2016-01-27 19:54,1,-73.96446228,40.76732635,-73.95979309,40.77942276,N,336
id3195929,2,2016-01-09 2:35,2016-01-09 2:40,2,-73.97721863,40.76280594,-73.95969391,40.76278305,N,327
id2279548,2,2016-06-02 21:04,2016-06-02 21:09,1,-73.95410156,40.77047729,-73.95793152,40.7820282,N,325
id0324390,1,2016-04-10 20:27,2016-04-10 20:32,1,-73.9794693,40.7494278,-73.96974182,40.76330566,N,305
id1248874,1,2016-05-21 22:32,2016-05-21 22:38,1,-73.97940826,40.74695206,-73.98441315,40.73311996,N,343
id1074388,1,2016-06-28 19:38,2016-06-28 19:43,3,-74.00982666,40.72127533,-74.01642609,40.70815659,N,311
id2358777,2,2016-03-13 17:23,2016-03-13 17:28,2,-73.9881897,40.75449753,-73.99904633,40.73952103,N,313
id1109862,2,2016-01-21 11:08,2016-01-21 11:13,1,-73.97846985,40.7367897,-73.97852325,40.72708893,N,314
id0808002,1,2016-01-03 2:34,2016-01-03 2:39,1,-73.98704529,40.72949219,-73.97509766,40.72933578,N,338
id3393513,1,2016-03-29 20:53,2016-03-29 20:58,3,-74.00799561,40.74212265,-73.99468231,40.75056839,N,324
id3782735,2,2016-05-21 11:55,2016-05-21 12:01,1,-73.96894073,40.7546196,-73.97966003,40.74623871,N,331
id2482024,1,2016-01-20 11:41,2016-01-20 11:46,1,-73.94494629,40.77478027,-73.95606995,40.77537918,N,303
id2351584,2,2016-01-30 12:21,2016-01-30 12:26,1,-73.94638824,40.78144836,-73.95391846,40.77975082,N,337
id1714421,1,2016-01-18 9:59,2016-01-18 10:05,1,-73.96009064,40.77031326,-73.94074249,40.79327774,N,348
id0449978,2,2016-02-10 9:47,2016-02-10 9:53,1,-74.00842285,40.71440125,-74.00117493,40.71643066,N,314
id1235789,2,2016-04-01 23:40,2016-04-01 23:46,1,-73.95272827,40.7804451,-73.97279358,40.78560638,N,321
id2954203,2,2016-05-27 20:36,2016-05-27 20:41,2,-73.9779892,40.7517128,-73.967453,40.76465607,N,306
id0149571,1,2016-05-11 8:02,2016-05-11 8:08,1,-74.00006866,40.71408844,-74.01134491,40.71496964,N,348
id1723570,2,2016-06-22 17:46,2016-06-22 17:51,1,-73.97357178,40.76345825,-73.97595978,40.75680161,N,312
id0164564,2,2016-01-06 18:44,2016-01-06 18:49,4,-73.97438812,40.79110718,-73.96704865,40.80353165,N,345
id2874114,2,2016-05-25 6:49,2016-05-25 6:54,1,-73.99237823,40.72888184,-73.97666931,40.74763107,N,300
id3316208,1,2016-06-30 23:21,2016-06-30 23:26,2,-73.9578476,40.80074692,-73.94580841,40.80787277,N,328
id3955099,1,2016-03-24 21:34,2016-03-24 21:40,1,-73.99246216,40.74818802,-73.98006439,40.73994064,N,333
id1417089,1,2016-04-15 9:10,2016-04-15 9:15,1,-73.97447205,40.78332901,-73.98268127,40.77202988,N,336
id3878549,2,2016-01-15 14:28,2016-01-15 14:34,6,-73.96076965,40.77144241,-73.95135498,40.77162552,N,340
id2991619,1,2016-01-25 12:47,2016-01-25 12:53,3,-73.94638824,40.78097916,-73.93810272,40.79218292,N,319
id3924891,2,2016-04-29 19:37,2016-04-29 19:43,2,-73.97077179,40.76742554,-73.97794342,40.76629257,N,317
id0947200,2,2016-03-16 17:27,2016-03-16 17:33,1,-73.98596954,40.76254654,-73.99267578,40.76848221,N,328
id3185837,1,2016-01-02 15:59,2016-01-02 16:04,2,-73.98823547,40.7485199,-73.9853363,40.73879242,N,338
id1833480,1,2016-01-18 19:09,2016-01-18 19:15,1,-73.99000549,40.73370743,-73.98997498,40.72546387,N,346
id3970513,1,2016-01-13 15:05,2016-01-13 15:11,1,-73.98941803,40.76813889,-73.98196411,40.78330231,N,316
id2014939,1,2016-01-25 2:44,2016-01-25 2:49,2,-73.98527527,40.7189827,-73.97802734,40.72520828,N,312
id3672731,2,2016-03-20 18:32,2016-03-20 18:38,2,-73.983078,40.73052597,-73.98391724,40.72158051,N,337
id0153361,1,2016-01-22 19:57,2016-01-22 20:02,1,-73.96070099,40.77245712,-73.95155334,40.7664566,N,300
id2921564,1,2016-01-13 15:52,2016-01-13 15:58,1,-73.9760437,40.74465179,-73.98886108,40.73655701,N,338
id1440631,1,2016-01-13 0:08,2016-01-13 0:14,1,-73.99758911,40.72588348,-73.98722076,40.72490692,N,319
id2452518,1,2016-04-10 13:31,2016-04-10 13:37,1,-73.97550201,40.76076889,-73.98944092,40.74180984,N,348
id0681516,1,2016-06-12 22:40,2016-06-12 22:45,1,-73.990242,40.75558472,-73.97966766,40.76156998,N,311
id1743857,1,2016-03-18 21:50,2016-03-18 21:56,3,-73.97689819,40.75905609,-73.98664093,40.74669266,N,341
id3813398,1,2016-03-22 22:35,2016-03-22 22:41,1,-73.98915863,40.75298691,-74.00553894,40.73887634,N,344
id0099358,1,2016-03-28 20:08,2016-03-28 20:13,1,-73.99698639,40.75254822,-73.99852753,40.74022293,N,312
id0305559,2,2016-05-15 13:29,2016-05-15 13:35,1,-73.97059631,40.76194763,-73.96412659,40.77346039,N,332
id1407465,2,2016-04-28 9:11,2016-04-28 9:16,5,-74.00643921,40.73262024,-73.99754333,40.746521,N,335
id3312519,2,2016-03-07 8:15,2016-03-07 8:20,5,-73.99059296,40.75627899,-73.98245239,40.76911926,N,303
id1356102,1,2016-04-16 10:31,2016-04-16 10:36,2,-73.95860291,40.78160095,-73.94869995,40.77386856,N,338
id0411134,1,2016-04-17 16:40,2016-04-17 16:45,1,-73.99210358,40.73789978,-74.0065155,40.73576355,N,309
id1646734,2,2016-04-29 18:47,2016-04-29 18:52,6,-73.91950989,40.74342728,-73.92440796,40.76044846,N,346
id2822038,2,2016-05-20 3:36,2016-05-20 3:42,2,-73.98899078,40.71865082,-73.97996521,40.71750259,N,333
id1276464,2,2016-01-21 6:08,2016-01-21 6:14,1,-73.99160004,40.74469757,-73.97572327,40.75993729,N,341
id0829363,1,2016-03-26 17:50,2016-03-26 17:55,1,-73.98686218,40.76178741,-73.99195862,40.76445389,N,330
id0363184,1,2016-04-18 10:38,2016-04-18 10:44,2,-74.00691986,40.71901703,-74.0103302,40.71465302,N,346
id3275309,2,2016-03-07 21:26,2016-03-07 21:31,3,-73.98836517,40.74873352,-73.98046112,40.76227188,N,313
id3278062,2,2016-05-19 11:44,2016-05-19 11:49,1,-73.98259735,40.77157974,-73.98680878,40.76652908,N,308
id1947166,1,2016-06-06 10:03,2016-06-06 10:08,1,-73.9814682,40.78096771,-73.98072815,40.78834915,N,304
id0462455,2,2016-01-03 18:44,2016-01-03 18:50,5,-73.95751953,40.77671814,-73.96547699,40.76359177,N,327
id0724193,1,2016-06-17 6:48,2016-06-17 6:54,1,-73.99443817,40.73202896,-73.99002075,40.74656677,N,337
id3255798,2,2016-05-02 13:49,2016-05-02 13:54,5,-73.98179626,40.7783699,-73.97003937,40.78556061,N,307
id0797830,2,2016-05-01 22:53,2016-05-01 22:59,3,-73.99127197,40.75022125,-73.97968292,40.75267792,N,337
id3536028,2,2016-06-27 13:31,2016-06-27 13:37,1,-73.9797821,40.76109314,-73.97362518,40.76281357,N,346
id3770845,2,2016-03-08 10:44,2016-03-08 10:50,1,-74.01508331,40.71194839,-74.00691223,40.72861862,N,324
id1344346,1,2016-02-12 16:43,2016-02-12 16:48,2,-73.95182037,40.77749252,-73.9648056,40.76963425,Y,333
id1037634,1,2016-04-02 1:37,2016-04-02 1:43,1,-73.98910522,40.75436401,-73.97944641,40.76140594,N,314
id1811432,1,2016-03-21 17:37,2016-03-21 17:43,1,-73.9935379,40.73246384,-73.99520874,40.7218132,N,344
id3669661,2,2016-02-19 10:39,2016-02-19 10:44,1,-73.93447876,40.76238251,-73.94047546,40.75047302,N,327
id0188631,1,2016-05-11 15:19,2016-05-11 15:24,1,-73.98188782,40.7459259,-73.99547577,40.74381256,N,310
id0999632,2,2016-06-02 7:58,2016-06-02 8:03,1,-73.96152496,40.78023911,-73.97602844,40.78055573,N,347
id1930823,1,2016-06-01 15:01,2016-06-01 15:06,1,-74.00257874,40.75596619,-73.99454498,40.75061417,N,336
id2527313,2,2016-02-17 6:16,2016-02-17 6:21,1,-73.98162842,40.73092651,-73.9883728,40.71864319,N,323
id1290829,1,2016-03-03 15:30,2016-03-03 15:35,1,-73.94744873,40.78104401,-73.95288849,40.78578568,N,321
id1402280,1,2016-03-21 21:03,2016-03-21 21:08,1,-73.95549774,40.76382065,-73.95170593,40.78197479,N,349
id0518755,1,2016-01-22 18:12,2016-01-22 18:18,1,-73.99969482,40.72169876,-73.99908447,40.73344421,N,316
id0144492,2,2016-02-19 17:37,2016-02-19 17:42,3,-73.96138763,40.80137634,-73.97467041,40.79082108,N,301
id2002698,1,2016-03-04 1:25,2016-03-04 1:31,1,-73.98008728,40.76570892,-73.9780426,40.78364944,N,332
id2965562,1,2016-03-28 8:49,2016-03-28 8:55,1,-73.94032288,40.84054184,-73.94766235,40.83030701,N,349
id0622106,1,2016-02-08 10:43,2016-02-08 10:49,1,-73.95968628,40.77965927,-73.95455933,40.78830338,N,311
id1819634,2,2016-02-14 14:51,2016-02-14 14:56,1,-73.97930145,40.75001144,-73.97703552,40.7431488,N,345
id3787913,2,2016-06-23 9:04,2016-06-23 9:09,5,-73.97878265,40.78948975,-73.9852829,40.77848816,N,337
id0049373,2,2016-05-10 7:27,2016-05-10 7:32,1,-73.9538269,40.77891922,-73.95213318,40.79000854,N,327
id0902479,2,2016-03-11 20:32,2016-03-11 20:37,1,-73.98036194,40.78557968,-73.98216248,40.7747612,N,315
id3316956,1,2016-03-12 16:26,2016-03-12 16:32,1,-73.97911072,40.78490067,-73.96832275,40.799263,N,330
id1851803,1,2016-04-15 2:36,2016-04-15 2:42,1,-73.99472046,40.76057816,-73.97953796,40.76202011,N,340
id3973442,1,2016-05-31 20:56,2016-05-31 21:01,1,-73.98828125,40.73771667,-73.98097992,40.74766541,N,322
id0966848,1,2016-06-15 13:11,2016-06-15 13:16,1,-73.99315643,40.72795486,-73.99378967,40.73695374,N,346
id3181659,2,2016-01-15 21:05,2016-01-15 21:10,1,-73.96248627,40.77558136,-73.97612,40.78620148,N,300
id1349496,2,2016-04-01 11:26,2016-04-01 11:31,5,-74.00881195,40.7326088,-74.00343323,40.7252388,N,326
id2803298,1,2016-04-16 4:08,2016-04-16 4:13,1,-73.95439148,40.78956604,-73.95140076,40.80501175,N,333
id1591402,2,2016-02-24 11:37,2016-02-24 11:43,6,-73.95709991,40.76234055,-73.96353912,40.76576996,N,336
id1489618,1,2016-02-23 16:00,2016-02-23 16:06,1,-73.95180511,40.77352524,-73.96167755,40.77450562,N,349
id1869604,1,2016-04-24 0:11,2016-04-24 0:16,2,-73.9990921,40.73433304,-73.98860168,40.74643326,N,341
id1141980,2,2016-05-31 22:40,2016-05-31 22:45,2,-74.00476074,40.70836258,-74.01200104,40.70995712,N,347
id2656627,1,2016-02-21 10:22,2016-02-21 10:27,1,-73.97367859,40.75737,-73.96650696,40.76957321,N,303
id2138870,2,2016-03-19 18:18,2016-03-19 18:23,1,-73.95666504,40.80007172,-73.96749878,40.80129242,N,329
id1426321,2,2016-01-31 1:26,2016-01-31 1:31,3,-73.98343658,40.76514816,-73.97432709,40.78322983,N,322
id0214005,2,2016-06-01 0:57,2016-06-01 1:02,1,-73.96598053,40.75844955,-73.98621368,40.72954941,N,342
id1847503,1,2016-03-06 14:24,2016-03-06 14:30,1,-73.99564362,40.76942825,-74.00278473,40.76050186,N,338
id0401490,1,2016-06-23 21:17,2016-06-23 21:22,1,-73.8141861,40.6979332,-73.80392456,40.64891815,N,321
id1687371,2,2016-03-18 0:12,2016-03-18 0:17,1,-73.97615814,40.78894043,-73.97857666,40.77412033,N,342
id2125275,2,2016-05-03 17:18,2016-05-03 17:23,1,-73.96038818,40.7661705,-73.96382141,40.75953674,N,330
id3527423,1,2016-03-01 10:44,2016-03-01 10:49,1,-73.95558167,40.7727356,-73.95571899,40.78208923,N,309
id1289309,1,2016-01-20 12:47,2016-01-20 12:52,1,-73.98070526,40.7640686,-73.97697449,40.75947952,N,329
id0372990,1,2016-03-08 21:48,2016-03-08 21:54,1,-73.98369598,40.76638031,-73.96556854,40.77147293,N,348
id0803058,2,2016-04-17 14:16,2016-04-17 14:22,1,-73.96699524,40.78871155,-73.96518707,40.80600357,N,347
id3807537,1,2016-01-21 20:46,2016-01-21 20:52,2,-73.98134613,40.75053406,-73.97735596,40.7606926,N,337
id0194673,2,2016-02-09 8:35,2016-02-09 8:40,2,-73.98371124,40.74407959,-73.97406769,40.75735092,N,346
id3367663,1,2016-05-01 16:15,2016-05-01 16:21,1,-73.9966507,40.7530899,-73.99562073,40.74010849,N,344
id2337451,1,2016-03-10 8:14,2016-03-10 8:19,1,-73.96819305,40.80232239,-73.96774292,40.79267502,N,301
id2472052,2,2016-02-13 5:29,2016-02-13 5:34,5,-73.99531555,40.74488449,-74.00073242,40.72887039,N,319
id0100156,1,2016-03-09 22:48,2016-03-09 22:53,1,-73.99410248,40.75128937,-73.99928284,40.76076508,N,317
id2589368,2,2016-06-10 21:58,2016-06-10 22:04,2,-73.9692688,40.76942062,-73.98036957,40.7649498,N,335
id0725651,2,2016-06-18 10:14,2016-06-18 10:19,2,-73.9899826,40.77220917,-73.98098755,40.7745018,N,314
id0369299,2,2016-06-14 10:15,2016-06-14 10:21,6,-73.94785309,40.80471039,-73.94078064,40.80555725,N,332
id1469094,2,2016-05-02 17:21,2016-05-02 17:27,1,-73.96412659,40.75699615,-73.96753693,40.76277542,N,308
id1081775,2,2016-06-04 4:37,2016-06-04 4:42,2,-73.98722076,40.72193146,-73.99269104,40.71371841,N,332
id0568789,2,2016-03-26 14:16,2016-03-26 14:22,1,-73.95239258,40.78710938,-73.9540329,40.77547073,N,337
id0316896,1,2016-01-11 20:34,2016-01-11 20:39,1,-74.00537109,40.74090576,-73.99565887,40.74004364,N,310
id1223559,2,2016-05-23 16:30,2016-05-23 16:35,5,-73.96976471,40.75324631,-73.96969604,40.75702667,N,316
id2298676,1,2016-03-18 6:27,2016-03-18 6:32,1,-73.9556427,40.7770195,-73.97028351,40.78409195,N,313
id0285026,1,2016-06-20 18:52,2016-06-20 18:57,1,-73.9662323,40.75815201,-73.97822571,40.74499893,N,339
id2161362,1,2016-02-28 10:43,2016-02-28 10:48,2,-73.98693085,40.75570297,-73.98156738,40.75107574,N,326
id3994917,1,2016-01-30 7:05,2016-01-30 7:10,1,-73.93158722,40.76544189,-73.947258,40.74847412,N,328
id2928266,1,2016-02-27 10:41,2016-02-27 10:46,1,-73.98795319,40.75957108,-73.98593903,40.76805496,N,322
id0765178,2,2016-04-15 23:43,2016-04-15 23:49,1,-73.96639252,40.80823135,-73.967659,40.80104065,N,313
id3999328,2,2016-02-19 20:43,2016-02-19 20:49,1,-73.98719788,40.73317719,-73.97914124,40.74424744,N,333
