Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_History_Months
24,Writer,15964.31,1229.3591666666700,10,5,22,5,47,20,15.0,4375.21,25.597457990150600,Yes,54.02442559247660,,270.3194374130010,Standard,54
27,Scientist,43452.15,3864.0125,3,6,7,5,30,9,6.0,859.42,25.76870870572300,Yes,155.26013657218300,73.98918161644570,417.1519318113720,Standard,116
34,Engineer,42018.21,3544.5175,0,7,6,2,3,8,0.0,421.99,26.37122510760450,,46.28765687816970,97.87740932407210,460.28668379775800,Standard,232
34,Manager,86763.16,7138.263333333330,4,5,9,6,17,13,10.0,959.9,24.53999516539760,Yes,324.06493905603800,54.05323398633400,575.7081602909620,Poor,109
26,Entrepreneur,29901.97,2462.830833333330,3,4,7,2,15,9,1.0,319.85,22.84941475962530,,42.43430890767930,88.64129614999000,365.2074782756640,Poor,260
41,Lawyer,36963.52,2902.293333333330,9,10,23,8,54,25,17.0,2518.8,29.532351910879100,Yes,203.6009926540310,113.3233152129970,223.30502546630600,Poor,162
14,Entrepreneur,18235.61,1313.6341666666700,8,6,9,2,24,14,4.0,1259.92,32.16892141924090,Yes,22.99100814982670,43.44386952917490,314.92853898766500,Standard,121
28,Teacher,55916.52,4597.71,8,7,5,4,18,14,2.0,1069.61,37.563451271909100,,103.0663890283300,175.28792708210200,461.41668388956800,Standard,321
28,Doctor,45139.08,3535.59,7,9,19,6,12,21,16.0,1419.66,34.80537675084710,,153.446081743519,96.34187262113570,353.77104563534500,Poor,173
37,Entrepreneur,9589.545,697.12875,8,7,33,6,21,18,11.0,1907.73,24.30025211844650,Yes,25.248248041311300,24.49450301930420,309.97012393938500,Poor,70
19,Teacher,16644.37,1677.030833333330,6,7,28,2,49,23,10.0,1415.11,32.518542838669700,Yes,16.248296899673900,76.094939116094,335.35984731756500,Poor,220
16,Musician,108337.32,8474.980346209330,3,995,20,4,5,14,6.0,434.61,28.270501442857500,Yes,806.6026384079160,123.74159663197300,757.8964187507850,Good,360
49,Musician,29365.12,2524.0933333333300,5,5,12,1,14,14,4.0,463.57,33.77787747134850,No,21.52158418849420,103.21062492647400,377.6771242183650,Good,310
43,Engineer,64613.32,5232.443333333330,10,7,33,5,40,18,14.0,1522.0,31.744008748084200,Yes,235.43878786463900,201.24019452016700,336.5653509485270,Standard,131
25,,163380.76,13446.063333333300,3,3,10,,5,0,4.0,340.43,36.979396915776200,No,198.63256609212100,248.1706777606530,1137.8030894805600,Standard,243
33,Teacher,179948.84,14836.736666666700,0,5,4,3,30,0,4.0,1104.31,31.508604141131700,No,446.2593465712960,,309.49736241291400,Poor,380
32,Doctor,31323.88,2438.3233333333300,10,5,16,7,54,19,14.0,1620.94,33.94737718769800,Yes,135.03588807827300,45.31951212516690,303.47693312989400,Poor,158
24,Media_Manager,7476.3,636.025,6,8,27,2,15,10,8.0,2085.35,31.880926823446300,Yes,9.718145236683450,47.99082045673830,295.8935343065780,Poor,153
48,Journalist,18407.68,1685.9733333333300,4,3,4,4,14,7,0.0,1199.21,36.429941012576300,,36.33037309141590,161.48385168195100,260.7831085599670,Good,198
41,Journalist,19620.3,1866.025,3,5,14,3,17,11,4.0,168.0,27.994379658597700,Yes,36.97127884273300,56.719542192222200,362.91167896504500,Poor,208
47,Doctor,30081.37,2333.7808333333300,1,2,3,1,10,12,1.0,1421.99,34.719700563345000,No,13.67171284481860,247.98639819716000,261.71997229135400,Standard,361
24,Mechanic,50043.27,4132.2725,7,6,31,8,18,24,12.0,4998.07,30.737818149501800,Yes,184.87918181218700,80.9252751010317,407.42279308678200,Standard,78
43,Mechanic,18957.37,1637.780833333330,2,5,3,2,2,0,3.0,288.32,22.64472910815920,No,30.6285757672807,,256.1838564982330,Standard,207
46,Lawyer,132473.04,10889.42,3,5,9,2,0,4,4.0,1412.35,37.150643451920700,No,119.43999017623900,296.61854579794500,922.883464025816,Standard,394
20,Engineer,104708.79,8717.7325,0,3,1,3,4,10,8.0,223.31,28.24204942139870,No,255.74493222779600,225.10560134362500,650.9227164285790,Good,243
34,Lawyer,33616.73,2828.394166666670,2,6,10,1,1,3,9.0,1267.26,38.60989135513150,No,24.111850388170600,135.7364999152020,382.99106636329400,Good,364
20,Mechanic,19267.17,1531.5975,6,5,26,6,13,15,12.0,1732.19,31.878112774119000,Yes,77.6309366382346,125.21642235567800,240.3123910060880,Poor,162
54,Manager,123306.12,10321.51,5,3,9,1,5,10,0.0,827.59,38.22326734372280,No,77.00407799149480,628.8460716072370,616.300850401268,Standard,304
29,Doctor,7981.345,412.11208333333300,9,5,22,9,42,15,8.0,4064.57,26.64101402368840,Yes,57.93168879536230,18.50605747927900,254.7734620586920,Poor,9
36,Developer,10987.935,1103.66125,4,4,3,4,4,8,2.0,1384.32,26.46824502853670,,25.157286318354200,136.8155125735910,238.39332610805500,Good,381
18,,49233.0,3957.75,10,10,21,6,39,17,8.0,4082.37,26.523741210349300,Yes,227.44834149140200,148.45517930553800,309.8714792030600,Poor,29
25,Developer,57765.42,4618.785,3,6,13,3,28,13,4.0,1276.72,36.72046348706230,Yes,124.5485846977200,195.51660184970300,421.81331345257700,Standard,151
36,Lawyer,147221.48,12046.456666666700,8,4,20,4,9,14,4.0,722.28,33.40287102291070,Yes,309.61136434854500,572.5011123162530,582.5331900018700,Standard,305
17,Lawyer,31736.14,2813.6783333333300,7,9,32,5,54,18,12.0,2296.23,26.636698576335300,Yes,121.34799246448600,111.20617857260100,298.81366229624600,Poor,245
53,Mechanic,105997.47,8711.1225,3,2,8,0,9,3,5.0,1023.62,31.900953876503200,No,0.0,214.71523438342500,896.3970156165750,Good,395
14,Accountant,46563.27,3750.2725000000000,7,7,33,2,22,26,7.0,2390.74,36.66505490112700,Yes,64.73305243442160,470.7922076458910,129.501989919688,Poor,136
49,Writer,30020.14,2179.2978733302400,1,7,3,4,5,12,6.0,1292.34,27.843401298149700,No,257.61971357555400,27.046372061619200,367.3822076992490,Standard,302
27,Teacher,74268.2,6186.016666666670,5,5,15,2,16,19,6.0,1764.61,27.971753006436700,Yes,77.65119482619480,559.322098789396,261.62837305107600,Good,167
43,Teacher,86092.12,6929.343333333330,7,3,14,1,8,19,4.0,707.95,36.79053545837510,,64.03988274021650,118.75762705183100,760.1368235412860,Standard,303
43,Architect,15952.79,1255.3991666666700,5,1,3,3,13,9,1.0,645.4,29.87032765600910,No,25.384484898831000,112.70670526420300,257.44872650363300,Good,189
43,Mechanic,78999.96,6396.330000000000,8,5,20,4,45,24,16.0,2062.79,31.00356355981350,Yes,138.2606061819990,84.77523419145360,656.5971596265480,Poor,116
28,Scientist,34107.42,3000.285,8,5,17,2,17,15,7.0,884.77,37.57151410842650,Yes,44.53855484382920,58.596010831336700,436.89393432483400,Standard,201
33,Scientist,44360.46,3743.705,3,4,13,0,30,19,7.0,565.04,41.131437497415000,,0.0,375.5974163497990,288.7730836502020,Standard,368
24,Scientist,25138.62,1908.885,8,4,8,3,27,11,2.0,329.82,33.7743233751249,No,39.758206107245600,48.131492466805800,352.9988014259490,Good,327
38,Lawyer,38149.09,3121.090833333330,1,3,8,3,12,7,2328.0,821.91,27.39450445612260,No,90.32160297711030,300.89862212061200,210.8888582356110,Standard,239
27,Mechanic,55229.64,4833.47,5,4,5,4,25,13,4.0,590.3,33.664170227366600,No,124.49582672277100,181.76353309495600,437.0876401822730,Standard,355
18,Manager,57786.18000000000,4910.515,7,4,11,4,25,10,7.0,1693.68,28.897538544064,Yes,167.88680325081600,182.69757395171100,420.4671227974740,Poor,238
25,Accountant,98917.23,8513.1025,1,4,1,2,3,3,2.0,738.81,24.178473720383400,No,115.53132469523200,759.051418934122,246.727506370646,Standard,185
22,Manager,15803.96,1307.996666666670,3,5,15,4,22,19,6.0,931.32,35.43804062860150,Yes,45.037244539889100,81.60084825512850,264.16157387164900,Standard,260
38,Architect,13050.62,1090.5516666666700,7,7,20,,17,19,3.0,1005.81,31.46791734100870,Yes,11.092094272894600,38.77398853438530,339.1890838593870,Standard,231
35,Writer,40602.72,3177.56,4,6,14,3,11,11,7.0,1314.56,38.12383081955830,No,96.20398492235980,131.8269031730740,349.7251119045670,Standard,362
42,Accountant,56370.98,4973.581666666670,4,6,3,4,18,0,3.0,726.6,33.235880850880500,No,180.81029483236600,493.0593938998010,103.48847793450000,Poor,214
51,Teacher,17727.93,1349.3275,6,5,15,4,6,18,3.0,1017.2,33.53444181380560,Yes,37.831855121142200,,254.9672013806760,Standard,312
27,Mechanic,64720.9,5559.408333333330,4,4,2,3,11,3,1.0,1425.1,27.92877601751800,,112.17707497208700,,490.3766310783720,Good,392
20,,19549.47,1897.1225,3,7,25,7,16,14,4.0,1924.26,26.73233398824690,Yes,86.8551627754983,53.85222335683420,299.00486386766800,Standard,151
42,Entrepreneur,63876.28,5325.0233333333300,6,5,27,5,32,24,16.0,3886.33,34.848815140081400,Yes,160.20431954657400,,484.0938192379940,Poor,11
31,Accountant,27269.1,2437.425,3,3,9,1,29,11,0.0,1487.56,30.905833738317500,No,19.6229505924858,85.96728605847730,388.15226334903700,Standard,237
51,Lawyer,20871.24,1818.27,3,5,6,0,13,11,0.0,364.42,38.06928993780070,No,0.0,,364.8946467802260,Good,188
28,Teacher,70099.04,6088.586666666670,1,1,10,3,5,6,0.0,498.61,25.539134604446400,No,121.91791454372900,540.4203873484530,226.52036477448400,Good,287
47,Accountant,97505.64,8343.470000000000,3,287,2084,0,17,4,2.0,295.22,40.682875063732200,No,0.0,735.0919381073400,389.2550618926600,Poor,185
18,Manager,9734.325,876.19375,8,10,31,4,61,19,11.0,2558.01,34.2550519839178,,17.853985427965800,104.74986259277900,255.0155269792550,Poor,159
53,Accountant,35554.04,3096.836666666670,2,7,9,4,20,0,6.0,89.93,28.20909112328410,No,76.63035384230840,243.40920373587000,269.6441090884880,Poor,376
32,Engineer,79772.04,6885.670000000000,4,4,19,3,5,19,4.0,1619.87,37.37731059699700,Yes,131.14031793386600,213.39939054044200,604.0272915256920,Standard,118
42,,22416.225,1675.01875,0,6,1918,3,14,8,2.0,397.34,29.52177116292910,,39.03350853832030,68.83388000982550,349.63448645185400,Poor,234
43,,63658.26,5281.855,3,6,12,2,24,20,8.0,498.59,32.56040330012500,Yes,81.23619471554960,127.2235614230850,569.7257438613660,Standard,321
44,Doctor,74820.12,6511.010000000000,9,6,27,5,21,17,9.0,2532.0,39.84696311122530,,255.5801522181420,290.07496778628000,365.4458799955790,Poor,36
53,Writer,29462.18,2510.181666666670,5,5,8,1,29,16,4.0,1477.96,31.520775940501900,No,16.714394734952400,142.7150157818450,351.58875614986900,Standard,282
37,Lawyer,118111.08,10072.59,2,6,7,3,29,3,1.0,390.11,35.566815866234200,No,219.9504576171570,199.7495375947120,837.5590047881310,Poor,238
22,Accountant,10132.985,842.4154166666670,9,7,29,7,55,23,6.0,1933.63,35.75572599328440,Yes,45.29827328767790,38.11215352823380,260.8311148507550,Standard,177
39,Journalist,53530.53,4315.8775,8,9,26,7,56,17,11.0,1952.97,30.779882141509100,,218.71257399907100,,326.3297093309670,Standard,205
26,Musician,8918.13,825.1775000000000,7,6,27,8,38,13,10.0,1912.96,23.87888441753070,Yes,39.805529044570700,71.73352591003540,260.9786950453940,Poor,129
55,Lawyer,129903.88,10538.323333333300,7,6,20,1,12,10,3.0,1227.21,38.30705930252660,Yes,104.74617742578700,104.6249455359510,1084.4612103716000,Standard,288
26,Entrepreneur,54275.88,4758.99,7,10,30,6,16,13,15.0,4569.66,37.38444363354830,Yes,192.1659370051660,444.0818801125820,119.65118288225200,Poor,165
35,Engineer,125047.24,10682.603333333300,2,5,9,0,11,4,3.0,1223.02,36.513129606874900,No,0.0,168.69182631549100,1139.5685070178400,Standard,328
26,,45403.1,3536.5916666666700,5,5,8,0,16,12,8.0,721.95,26.428682578716500,No,0.0,44.23766622256460,549.4215004441020,Standard,218
39,Writer,8545.26,1008.105,8,9,31,6,17,20,8.0,4953.93,37.515884881383900,Yes,26.492389375240300,18.79822318551190,305.51988743924800,Standard,124
46,Lawyer,32017.75,2905.145833333330,7,7,8,4,8,19,9.0,776.86,36.79838861658080,Yes,73.28505691858230,129.9248207976800,377.3047056170710,Poor,129
36,Developer,110064.33,9095.0275,5,4,5,2,28,19,1.0,456.58,38.113553132131100,No,136.9409830700160,222.17864061622100,790.3831263137630,Standard,267
24,Accountant,83330.32,7235.193333333330,10,5,33,9,20,19,10.0,1538.13,37.07520931922040,Yes,342.24349633530500,72.5640151702938,548.7118218277350,Standard,216
24,Developer,8422.385,873.8654166666670,3,5,14,4,16,20,8.0,62.66,30.873086923696400,Yes,18.912982049555000,80.68892702073090,277.78463259638100,Standard,87
52,Journalist,60781.48,5312.123333333330,8,6,9,0,17,13,0.0,1078.74,36.99289640895520,No,0.0,141.4220415898300,639.7902917435040,Good,287
52,Mechanic,11855.82,943.985,6,6,17,1,13,10,5.0,735.37,33.25243479274680,Yes,5.711416878860570,80.05423292568940,298.63285019545000,Poor,214
30,Architect,23088.35,1836.0291666666700,7,4,18,3,19,15,8.0,925.28,26.192012808359000,Yes,46.879141829233400,42.21532244205580,334.5084523953770,Standard,73
29,Developer,60417.68,5237.806666666670,5,527,18,1,19,9,4.0,1010.73,28.79299289368780,No,27.46092673718070,344.3471513615240,411.97258856796200,Standard,388
41,Musician,33978.57,2685.5475,5,5,6,3,26,3484,2.0,1082.25,26.64230722974050,Yes,60.06864329328250,215.6158102303870,262.87029647633000,Standard,189
23,,116721.18,9552.765,2,1,12,1,4,6,3.0,48.88,29.158305520190100,No,82.91422168665420,94.26103613010500,1018.1012421832400,Good,270
37,Accountant,9546.425,739.5354166666670,7,3,5,6,28,11,8.0,1938.11,35.2155909506081,Yes,45.31099029663100,33.6698392585389,254.97271211149700,Poor,135
51,Manager,21324.515,1532.0429166666700,0,7,3,4,2,11,2.0,361.43,22.495281548876000,No,64.07414236629240,114.48673343003300,264.6434158703410,Standard,302
22,Writer,35952.45,3174.0375,3,6,16,2,3,9,12.0,517.01,28.43036008762310,Yes,62647.0,64.63880293978550,443.72419539935900,Standard,197
21,Engineer,7775.33,849.9441666666670,5,7,30,3,28,10,287.0,1766.86,34.96569562067220,Yes,17.49700117013580,101.24187827689100,256.25553721964000,Poor,122
23,Writer,16803.61,1381.3008333333300,8,5,25,3,28,15,6.0,1664.82,23.74088379370210,Yes,22.365778122223600,113.16858250124800,272.5957227098620,Poor,187
30,,78390.96,6609.580000000000,9,7,21,8,50,17,7.0,4298.96,37.90197300784200,Yes,52667.0,160.92480005368100,303.0204470136930,Poor,98
19,Doctor,80485.76,6463.1466666666700,0,7,8,0,2,6,3.0,1301.95,42.79574372032630,No,0.0,72.47919134047110,823.8354753261960,Poor,282
22,Lawyer,131235.75,11085.3125,3,4,4,4,3,4,4.0,1048.29,29.511267823703300,No,343.3022949455580,211.07367564678200,794.1552794076610,Good,267
37,Journalist,57827.1,5009.925,3,7,12,1,21,13,2580.0,1153.03,29.644986965286600,Yes,35.118330527350600,405.0927100666910,340.7814594059590,Standard,203
47,Developer,26340.1,2476.008333333330,4,5,15,3,7,15,0.0,221.86,26.73480550512320,No,62.080928684690500,137.31860129023500,338.2013033584080,Standard,210
30,Architect,37442.05,3081.1708333333300,0,5,11,3,11,9,0.0,1393.72,38.15523031293400,No,60.11306115758710,34.76341390935430,463.240608266392,Poor,329
30,Lawyer,177907.72,13078.43005200980,0,6,6,0,8,8,0.0,685.01,50.00000000000000,No,1634.2132813235100,188.1620676053860,1533.1022657279500,Standard,373
29,,143741.2,12034.433333333300,3,3,18,0,27,19,8.0,1073.37,35.767996539756400,Yes,0.0,210.66964068799200,1232.7736926453400,Standard,287
36,Journalist,31911.34,2424.278333333330,1,4,4,4,14,11,3.0,737.96,29.15086077978530,No,53.71104493648030,,387.60572860842300,Good,355
43,Musician,78186.56,6540.546666666670,1,5,6,1,3,1,7.0,328.44,33.69599670048850,,60.77173436853660,88.39722813139230,744.8857041667380,Good,274
20,Manager,46640.82,3824.735,3,4,13,3,5,17,2.0,816.11,35.10770374043040,No,75.53576696978120,92.49321517147410,464.4445178587450,Good,357
40,Entrepreneur,96910.48,7797.873333333330,7,6,20,2,22,18,7.0,456.9,32.50144313674190,No,112.54085196383200,611.0634470536160,326.1830343158850,Standard,356
25,Architect,21524.21,1720.684166666670,8,7,17,2,28,9,7.0,16.45,35.439700292711300,Yes,35.05141446445340,131.56742881362100,275.4495733885930,Standard,340
37,Media_Manager,18244.44,1555.37,7,4,15,7,10,18,7.0,1580.95,35.709677058814000,Yes,66.98943274744120,72.33170229860070,286.21586495395800,Poor,191
31,Writer,95999.44,7725.953333333330,7,3,7,0,26,23,3.0,1090.59,36.33703932297120,Yes,0.0,140.82701466175300,871.7683186715810,Standard,278
36,Teacher,42052.74,3790.395,7,7,8,3,26,19,8.0,444.77,39.579851614022200,,66.53508304058970,155.49572797273700,427.00868898667300,Standard,164
52,Scientist,32012.4,2380.7000000000000,1,1,3,1,1,4,0.0,1097.83,24.30990913329990,No,20.6442480548405,81.99655531770230,385.42919662745700,Good,319
23,Developer,102412.35,8290.3625,5,6,8,0,30,15,1.0,719.06,43.44449690791180,Yes,0.0,154.28798190147100,924.7482680985290,Standard,223
23,Mechanic,68988.68,5942.056666666670,5,4,7,2,14,4,3.0,1106.06,31.21947494532560,No,101.35813094961500,122.60580289499600,620.2417328220560,Poor,381
47,Accountant,69869.92,5940.493333333330,4,5,13,2,13,22,0.0,220.97,29.403529808020300,,99.35750004889560,64.93480999968900,679.7570232847490,Standard,396
39,Teacher,15707.85,1048.9875,434,4,13,1,16,10,10.0,1382.26,24.907677125553000,Yes,10.811389639578600,51.00725331983950,333.0801070405820,Standard,95
38,Scientist,41176.49,3427.374166666670,0,4,11,2,4,4,5.0,46.05,37.49995875525280,No,54626.0,66.02996221864460,484.1858648167620,Standard,255
35,Developer,8631.04,683.2533333333330,8,8,18,8,47,25,14.0,4290.31,38.55141805811850,,49.24068791457920,37.98203618786070,251.1026092308930,Standard,155
26,Doctor,18094.55,1570.8791666666700,9,10,18,7,39,18,12.0,2673.3,29.9007060763334,Yes,99.26816949411080,96.15293100054730,251.66681617200900,Poor,97
21,Doctor,55907.52,4543.96,3,9,15,5,6,11,12.0,1474.63,31.665277025501900,Yes,192.70103986862500,93.62508626657840,408.0698738647970,Standard,230
35,Teacher,8155.79,380.6491666666670,9,5,27,6,32,15,15.0,3090.08,37.052438215830100,Yes,25.399571872312700,22.68665540308670,279.9786893912670,Standard,146
27,Developer,138722.36,11264.196666666700,5,4,3,0,2,6,9.0,1474.32,42.41587572705020,No,0.0,331.19992801665800,1055.219738650010,Standard,260
16,Media_Manager,49417.52,4175.126666666670,4,5,9,6,30,17,9.0,1182.62,24.18258788298390,Yes,162.12733607529800,148.83458724120000,386.55074335016900,Standard,184
22,Teacher,29880.29,2239.0241666666700,4,6,14,0,17,16,1.0,1262.95,26.43998211020090,Yes,0.0,196.89840412022500,317.0040125464410,Standard,367
27,Media_Manager,70218.36,5937.53,8,3,6,7,28,12,5.0,1476.9,35.688940892020300,,305.432196761992,217.28198953275800,321.0388137052500,Standard,85
52,Mechanic,38694.66,3080.5550000000000,2,3,2,3,3,11,2.0,711.09,30.969704936429900,No,70.4794780602462,265.1628507140990,262.41317122565500,Good,393
54,Journalist,32985.87,2928.8225,2,5,2,0,12,10,8.0,1048.34,38.375823433866600,No,0.0,152.09322240713000,410.7890275928700,Good,399
38,Architect,7493.335,601.4445833333330,7,4,18,2,30,13,6.0,1332.45,36.21675858261750,Yes,12.319201594339700,34.36448626561400,273.46077047338000,Standard,237
45,Accountant,81471.96,6763.330000000000,6,6,25,5,21,15,6.0,2679.69,36.50383638964480,Yes,202.85778301011100,631.9527346317330,121.52248235815600,Poor,131
47,Engineer,84074.88,7097.240000000000,0,1,6,4,4,3,5.0,396.97,39.89501420746380,No,206.74063236421500,339.3929868028410,433.5903808329440,Good,339
33,Teacher,81427.02,6877.585,2,2,3,4,3,2,1.0,17.81,37.69600505014900,No,144.15101866659200,173.94945468068800,609.6580266527200,Good,221
42,Media_Manager,34956.58,2809.0483333333300,0,4,11,3,3,4,5.0,595.8,31.45038413196890,No,59.15521313386300,183.92230720656900,327.8273129929010,Standard,189
42,Musician,21039.96,1493.33,3,3,5,3,25,10,4.0,659.6,28.141571022343400,Yes,28.249306715557400,183.87404917768100,227.209644106761,Standard,71
44,Developer,82402.34,7056.861666666670,2,7,2,4,7,8,1.0,733.56,32.02588004259320,No,146.79677599406400,257.22338628711600,551.6660043854870,Good,225
33,Doctor,19633.99,1720.1658333333300,7,9,32,4,47,20,10.0,1457.54,25.083771405855600,Yes,62.67126229832050,86.49555117439070,292.84976986062200,Poor,136
35,Journalist,70978.44,5993.87,6,4,21,5,22,17,6.0,1587.98,27.642826797779500,Yes,262.8315664258440,480.2062308871200,136.34920268703600,Poor,168
48,Lawyer,17577.76,1762.813333333330,3,5,19,2,25,12,0.0,1447.93,25.43837108843040,Yes,29.295466502012900,167.76610073857200,269.2197660927490,Standard,386
33,Doctor,82623.0,7138.25,8,5,19,6,21,23,9.0,4786.08,27.549186600479100,Yes,269.85359491707000,401.72036121191400,302.2510438710160,Poor,20
54,Accountant,41070.53,3364.544166666670,2,2,7,3,6,12,1.0,1431.22,38.835584982972200,No,80.59190818162540,109.0085089754810,416.8539995095600,Good,247
